dataset,subset,model,prop,blackbox_tnr,blackbox_fpr,blackbox_fnr,blackbox_tpr,blackbox_prec,blackbox_rec,blackbox_f1,fidelity,robustness,surrogate_tnr,surrogate_fpr,surrogate_fnr,surrogate_tpr,surrogate_prec,surrogate_rec,surrogate_f1
cicids_improved,thursday,VAE,0.05,0.9753377316996544,0.024662268300345586,0.00728954930959557,0.9927104506904044,0.9575417483604894,0.9927104506904044,0.9748090026842865,0.9854773350784023,0.9995469532606781,0.9588831291234684,0.041116870876531576,0.001682203686829747,0.9983177963131703,0.9315238718116416,0.9983177963131703,0.9637649287816761
cicids_improved,thursday,OCSVM,0.05,0.9637920201068174,0.03620797989318253,0.00301394827223663,0.9969860517277633,0.9391258418064176,0.9969860517277633,0.9671913779621256,0.9766932621882157,0.9978102740932773,0.9461985548224945,0.0538014451775055,0.00035045910142286394,0.9996495408985772,0.9123592630501536,0.9996495408985772,0.9540118398608649
cicids_improved,thursday,IForest,0.05,0.9635563933396167,0.036443606660383286,0.18293965094273498,0.817060349057265,0.9262614223281684,0.817060349057265,0.8682407269477134,0.9195338652437643,0.9991694143112431,0.9399544454916745,0.06004555450832548,0.000981285483984019,0.999018714516016,0.9031174756051198,0.999018714516016,0.9486505374554893
cicids_improved,thursday,AE,0.1,0.974866478165253,0.025133521834747093,0.0030840400925212026,0.9969159599074788,0.956940052479311,0.9969159599074788,0.976519052523172,0.987818076564899,0.9981374745161209,0.9604932453660069,0.039506754633993085,0.00476624377935095,0.995233756220649,0.9338375534363696,0.995233756220649,0.9635586319218241
cicids_improved,thursday,VAE,0.1,0.9800502670436695,0.019949732956330506,0.0063783556458961235,0.9936216443541038,0.9654045219286298,0.9936216443541038,0.9793098683983282,0.9873901990888727,0.9990687372580604,0.9648916116870877,0.035108388312912346,0.0008411018434148734,0.9991588981565851,0.9409862037098158,0.9991588981565851,0.9692004351373402
cicids_improved,thursday,OCSVM,0.1,0.9637920201068174,0.03620797989318253,0.00301394827223663,0.9969860517277633,0.9391258418064176,0.9969860517277633,0.9671913779621256,0.9832624399083839,0.9997483073670433,0.9632029531888155,0.03679704681118442,0.0025933973505291932,0.9974066026494708,0.938221137996967,0.9974066026494708,0.9669090167833119
cicids_improved,thursday,IForest,0.1,0.9136035186930569,0.08639648130694313,0.00035045910142286394,0.9996495408985772,0.8663588871340056,0.9996495408985772,0.9282436786097823,0.9803931438926783,0.9998238151569303,0.9103440150801131,0.0896559849198869,0.00035045910142286394,0.9996495408985772,0.8620126926563917,0.9996495408985772,0.9257432169284694
cicids_improved,friday,AE,0,0.9794976547132698,0.020502345286730218,0.0,1.0,0.9895166437786503,1.0,0.9947307019249465,0.9913525356015207,0.999677814292158,0.9541155999394765,0.04588440006052353,0.0,1.0,0.9768387688077599,1.0,0.988283702465928
cicids_improved,friday,VAE,0,0.9699651989711,0.030034801028899986,0.00019546902793252409,0.9998045309720675,0.9847140134378068,0.9998045309720675,0.9922018971503948,0.9938140344094336,0.9986339325987499,0.9527159933424119,0.04728400665758814,0.0,1.0,0.9761491346906066,1.0,0.9879306349451569
cicids_improved,friday,OCSVM,0,0.9504841882281737,0.0495158117718263,0.0,1.0,0.9750514599374857,1.0,0.9873681569475137,0.9851279077260132,0.9991880920162381,0.9448101074292631,0.05518989257073687,0.0,1.0,0.9722718461363031,1.0,0.9859410081231872
cicids_improved,friday,IForest,0,0.9531699198063247,0.046830080193675294,0.005824977032389218,0.9941750229676107,0.9762375477456381,0.9941750229676107,0.985124639253133,0.9905921773310136,0.9991236548746698,0.9372824935693751,0.0627175064306249,0.0,1.0,0.9686085919306284,1.0,0.9840540124644149
cicids_improved,friday,AE,0.01,0.9759797246179452,0.024020275382054774,0.0,1.0,0.9877398926516585,1.0,0.993832136994551,0.991056124750306,0.9994200657258844,0.9579361476774096,0.042063852322590405,1.954690279325241e-05,0.9999804530972067,0.9787258465659078,0.9999804530972067,0.9892389948660433
cicids_improved,friday,VAE,0.01,0.9766606143138145,0.023339385686185505,9.773451396626204e-05,0.9999022654860338,0.9880821309227173,0.9999022654860338,0.9939570581948897,0.9941877698305304,0.9994329531541981,0.9601679527916478,0.03983204720835225,0.0,1.0,0.9798322224775914,1.0,0.9898133906027803
cicids_improved,friday,OCSVM,0.01,0.9504841882281737,0.0495158117718263,0.0,1.0,0.9750514599374857,1.0,0.9873681569475137,0.9850505831561311,0.9993169662993749,0.9453396883038281,0.05466031169617189,0.0,1.0,0.9725306060375637,1.0,0.9860740340969325
cicids_improved,friday,IForest,0.01,0.9531699198063247,0.046830080193675294,0.005824977032389218,0.9941750229676107,0.9762375477456381,0.9941750229676107,0.985124639253133,0.9912880984599524,0.9993040788710613,0.9393251626569828,0.060674837343017096,0.0,1.0,0.9695999090271592,1.0,0.9845653470872385
cicids_improved,friday,AE,0.03,0.9695869269178393,0.03041307308216069,0.000664594694970582,0.9993354053050294,0.9845173217277436,0.9993354053050294,0.9918710228154587,0.9941104452606483,0.9999484502867453,0.95494779845665,0.045052201543349976,0.0,1.0,0.9772492836676218,1.0,0.9884937541663044
cicids_improved,friday,VAE,0.03,0.9681494931154486,0.03185050688455137,0.0002150159307257765,0.9997849840692742,0.9838045778034238,0.9997849840692742,0.9917304094077499,0.9946388298215091,0.9993814034409434,0.9573687395975186,0.04263126040248146,0.0,1.0,0.9784454729755575,1.0,0.9891053216685195
cicids_improved,friday,OCSVM,0.03,0.9504841882281737,0.0495158117718263,0.0,1.0,0.9750514599374857,1.0,0.9873681569475137,0.9851536825826407,0.9988143565951414,0.9458692691783931,0.0541307308216069,0.0,1.0,0.9727895037079293,1.0,0.9862070959720094
cicids_improved,friday,IForest,0.03,0.9531699198063247,0.046830080193675294,0.005824977032389218,0.9941750229676107,0.9762375477456381,0.9941750229676107,0.985124639253133,0.9908241510406598,0.9988272440234551,0.9379633832652443,0.062036616734755634,0.0,1.0,0.9689388056591981,1.0,0.984224398314704
cicids_improved,friday,AE,0.05,0.9711756695415342,0.02882433045846573,0.0006450477921773295,0.9993549522078227,0.9853145235892692,0.9993549522078227,0.9922850738012752,0.9944841806817449,0.9996133771505896,0.9574822212134968,0.04251777878650325,1.954690279325241e-05,0.9999804530972067,0.9785012050036341,0.9999804530972067,0.9891242350712
cicids_improved,friday,VAE,0.05,0.9659176880012105,0.03408231199878953,0.0007427823061435916,0.9992572176938564,0.9826804044442736,0.9992572176938564,0.9908994873087099,0.9943810812552355,0.9995876022939623,0.9530564381903465,0.046943561809653506,0.0,1.0,0.9763167938931298,1.0,0.9880164930136445
cicids_improved,friday,OCSVM,0.05,0.9504841882281737,0.0495158117718263,0.0,1.0,0.9750514599374857,1.0,0.9873681569475137,0.9847155100199755,0.9992009794445519,0.9450370706612196,0.05496292933878045,0.0,1.0,0.9723827263742112,1.0,0.9859980148596429
cicids_improved,friday,IForest,0.05,0.9531699198063247,0.046830080193675294,0.005824977032389218,0.9941750229676107,0.9762375477456381,0.9941750229676107,0.985124639253133,0.9907081641858367,0.9992654165861202,0.9376229384173097,0.06237706158269027,0.0,1.0,0.9687736706559612,1.0,0.9841391980147547
cicids_improved,friday,AE,0.1,0.9619836586472992,0.038016341352700864,0.0016028460290466976,0.9983971539709533,0.9807035060097539,0.9983971539709533,0.9894712372022743,0.9928990269991623,0.9993814034409434,0.94522620668785,0.0547737933121501,0.0,1.0,0.9724751458931321,1.0,0.9860455255093191
cicids_improved,friday,VAE,0.1,0.9684899379633832,0.031510062036616736,0.000332297347485291,0.9996677026525147,0.9839730639730639,0.9996677026525147,0.9917582950336455,0.9932985372768864,0.9998969005734906,0.9520351036465426,0.04796489635345741,0.0,1.0,0.9758139889751464,1.0,0.9877589635665052
cicids_improved,friday,OCSVM,0.1,0.9504841882281737,0.0495158117718263,0.0,1.0,0.9750514599374857,1.0,0.9873681569475137,0.9849732585862491,0.9991623171596108,0.9454153427144802,0.05458465728551975,0.0,1.0,0.9725675829816357,1.0,0.9860930407378495
cicids_improved,friday,IForest,0.1,0.9062641852019973,0.09373581479800272,0.0,1.0,0.95380054812909,1.0,0.9763540593152411,0.9888523745086668,0.9997809137186674,0.9125056740807989,0.08749432591920109,0.0,1.0,0.9567437163375224,1.0,0.9778937408607391
